SIS;TOK;UIN;VOL;WET;KAT;XIN;Class;id
0.04;f;17.92;f;0;ddd;f;n;381
10.0;f;58.42;t;13;ccc;t;y;2124
1.46;f;19.42;t;7;ddd;t;y;3555
2.165;t;22.08;f;0;ddd;f;y;740
3.0;t;21.33;t;0;ddd;f;y;201
1.5;f;24.5;t;0;ccc;f;y;1744
0.165;f;23.92;f;0;ddd;f;y;1180
1.665;t;20.17;t;3;ddd;t;y;2346
5.25;t;32.67;t;0;ddd;f;y;2075
0.04;t;32.0;t;0;ddd;f;y;3499
0.415;f;22.75;f;0;ddd;f;n;84
1.625;t;35.17;t;1;ddd;t;y;2401
4.25;t;37.33;t;12;ddd;t;y;68
2.5;f;21.5;t;3;ccc;t;y;179
2.5;f;38.17;t;6;ddd;t;y;2751
7.415;t;34.25;t;0;ddd;f;y;514
1.25;t;56.75;t;4;ddd;t;y;625
18.0;t;60.08;t;15;ddd;t;y;1542
0.085;t;34.17;f;0;ddd;f;y;1633
5.75;t;27.67;t;0;ddd;f;y;3639
0.835;f;28.42;t;0;ccc;f;y;2336
5.0;t;44.33;t;0;ddd;f;y;3674
0.75;f;35.75;t;4;ccc;t;y;575
1.5;t;28.75;t;0;ddd;f;n;88
4.75;f;28.25;t;2;ddd;t;y;3327
0.415;t;22.58;t;5;ccc;t;y;1785
15.0;f;41.33;t;0;ddd;f;y;2616
0.54;f;80.25;t;0;ddd;f;n;485
3.5;t;39.0;t;10;ddd;t;y;2683
2.5;f;44.33;t;0;ccc;f;y;2919
1.5;f;15.83;t;2;ccc;t;y;3654
1.46;f;19.42;t;7;ddd;t;y;2057
1.665;t;25.08;t;1;ddd;t;y;669
1.835;f;24.75;t;19;ccc;t;y;1870
0.0;t;34.92;t;0;ddd;f;y;2806
14.0;t;45.0;t;1;ddd;t;y;3488
0.75;f;19.17;t;7;ccc;t;y;785
2.0;f;30.67;t;1;ccc;t;y;1295
2.5;t;28.67;t;5;ccc;t;y;3115
15.0;t;56.58;t;17;ddd;t;y;1951
0.335;t;20.75;t;1;ccc;t;y;2189
0.125;t;37.75;t;0;ccc;f;y;1150
28.5;f;56.42;t;40;ddd;t;y;1066
3.0;f;31.67;t;9;ddd;t;y;1969
0.25;t;18.25;f;0;ddd;f;n;220
2.5;f;38.17;t;6;ddd;t;y;1895
3.0;t;21.33;t;0;ddd;f;y;3142
0.25;f;48.58;t;11;ddd;t;y;2343
1.5;t;23.42;t;2;ccc;t;y;2307
0.375;f;20.67;t;1;ddd;t;n;292
0.335;t;20.75;t;1;ccc;t;y;2189
5.0;t;;t;3;ddd;t;y;1549
2.75;f;47.25;t;1;ccc;t;y;3058
0.875;f;25.17;t;0;ccc;f;y;2736
0.75;t;33.17;t;7;ddd;t;y;2554
0.625;f;25.17;t;7;ddd;t;y;456
2.5;t;32.08;t;0;ddd;f;y;692
0.125;t;59.67;t;0;ddd;f;y;2645
0.125;t;48.5;t;0;ddd;f;y;1780
2.5;f;21.5;t;3;ccc;t;y;552
10.0;f;58.42;t;13;ccc;t;y;2552
2.375;t;23.25;t;3;ddd;t;y;319
2.085;f;20.67;t;5;ccc;t;y;1603
10.0;t;39.33;t;14;ddd;t;y;1720
4.165;t;28.0;t;2;ddd;t;y;802
5.04;t;29.25;t;5;ddd;t;y;1967
1.21;t;25.67;t;67;ddd;t;y;1277
1.085;t;21.0;t;8;ddd;t;y;2719
1.835;f;24.75;t;19;ccc;t;y;586
5.665;f;28.67;t;6;ddd;t;y;2088
5.25;f;26.67;t;1;ddd;t;y;554
0.875;f;25.17;t;0;ccc;f;y;1238
1.625;t;35.17;t;1;ddd;t;y;3043
0.835;t;23.33;t;0;ddd;f;y;1416
0.0;f;51.33;t;11;ddd;t;y;622
8.5;t;23.5;t;5;ccc;t;y;2412
0.085;f;18.83;t;0;ccc;f;y;1058
1.75;t;13.75;t;2;ddd;t;y;2959
0.0;t;65.17;t;11;ccc;t;y;828
0.25;f;29.83;f;0;ddd;f;n;151
3.5;f;40.0;t;1;ddd;t;y;1544
1.5;f;18.5;t;2;ddd;t;y;2602
2.165;t;22.08;f;0;ddd;f;y;2452
0.25;f;25.5;t;3;ddd;t;y;1340
5.75;t;27.67;t;0;ddd;f;y;2141
3.25;f;22.25;f;0;ccc;f;n;305
13.0;t;67.75;t;1;ddd;t;y;2716
5.5;t;32.75;t;3;ddd;t;y;3170
1.0;t;26.67;t;5;ddd;t;y;1565
1.0;f;20.08;f;1;;t;y;2795
0.415;t;46.67;t;11;ccc;t;y;1124
1.75;t;16.08;t;5;ddd;t;y;1943
5.0;t;45.83;t;7;ccc;t;y;2896
5.5;t;32.67;t;12;ddd;t;y;3428
0.5;t;21.5;t;0;ddd;f;n;107
4.0;t;30.5;t;7;ccc;t;y;2039
0.375;f;33.67;f;0;ccc;f;y;2845
1.0;t;26.67;t;5;ddd;t;y;709
5.04;t;29.25;t;5;ddd;t;y;683
3.5;f;25.0;t;6;ccc;t;y;3051
1.835;f;24.75;t;19;ccc;t;y;3154
2.29;t;22.83;t;7;ccc;t;y;2102
0.125;t;37.75;t;0;ccc;f;y;2648
0.46;f;23.17;t;1;ddd;t;y;398
2.0;t;20.5;t;11;ddd;t;y;1948
8.5;t;49.83;t;0;ccc;f;y;3402
5.5;f;52.83;t;14;ccc;t;y;3314
0.75;f;19.17;t;7;ccc;t;y;999
5.0;t;36.75;t;0;ccc;f;y;2415
0.835;f;23.25;t;0;ddd;f;y;511
0.665;f;22.08;t;0;ddd;f;y;2684
