BIB;COD;ERG;FAN;GJAH;LUK;MYR;NUS;PKD;RAS;id
145;uuu;www;0.0;iii;0.0;eee;0.0;lll;;3521
175;iii;www;128.0;iii;0.0;eee;1280000.0;jjj;;3522
51;uuu;www;0.0;iii;0.0;sss;0.0;xxx;;3523
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;3524
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;3525
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;3526
127;iii;www;0.0;iii;2283.0;eee;0.0;jjj;;3527
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;3528
18;iii;www;220.0;iii;2503.0;sss;2200000.0;xxx;;3529
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;3530
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;3531
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;3532
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;3533
166;iii;www;100.0;iii;0.0;eee;1000000.0;xxx;;3534
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;3535
95;iii;www;49.0;iii;0.0;sss;490000.0;xxx;t;3536
68;iii;www;0.0;iii;3065.0;eee;0.0;ff;t;3537
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;3538
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;3539
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;3540
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;3541
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;3542
2;iii;www;300.0;iii;1430.0;eee;3000000.0;xxx;;3543
79;iii;aaa;164.0;rrr;0.0;zzz;1640000.0;xxx;f;3544
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;3545
34;iii;aaa;70.0;rrr;0.0;zzz;700000.0;jjj;;3546
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;3547
168;iii;www;80.0;iii;918.0;ee;800000.0;xxx;t;3548
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;3549
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;3550
46;iii;www;274.0;iii;610.0;kkk;2740000.0;ff;t;3551
132;iii;www;0.0;iii;0.0;hh;0.0;hh;f;3552
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;3553
27;iii;www;60.0;iii;2184.0;eee;600000.0;xxx;;3554
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;3555
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;3556
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;3557
12;iii;www;150.0;iii;8.0;yyy;1500000.0;xxx;;3558
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;3559
177;iii;www;0.0;iii;1260.0;eee;0.0;xxx;t;3560
1;iii;www;0.0;iii;0.0;eee;0.0;xxx;;3561
46;iii;www;117.0;iii;1210.0;eee;1170000.0;ff;t;3562
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;3563
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;3564
1;rrr;;;;0.0;;;;f;3565
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;3566
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;3567
68;iii;www;0.0;iii;11202.0;mmm;0.0;xxx;t;3568
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;3569
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;3570
178;iii;www;0.0;iii;1583.0;ee;0.0;xxx;t;3571
60;iii;www;0.0;iii;0.0;ggg;0.0;bbb;t;3572
179;iii;aaa;154.0;rrr;0.0;yyy;1540000.0;jjj;f;3573
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;3574
155;iii;aaa;160.0;rrr;1.0;fff;1600000.0;xxx;t;3575
176;iii;www;396.0;iii;0.0;ooo;3960000.0;xxx;t;3576
13;iii;www;520.0;iii;50000.0;ee;5200000.0;xxx;;3577
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;3578
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;3579
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;3580
154;uuu;nnn;300.0;ii;0.0;ee;3000000.0;hh;f;3581
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;3582
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;3583
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;3584
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;3585
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;3586
160;iii;aaa;840.0;rrr;59.0;zzz;8400000.0;xxx;t;3587
155;iii;www;80.0;iii;0.0;sss;800000.0;jjj;;3588
173;iii;www;200.0;iii;1391.0;eee;2000000.0;xxx;;3589
148;iii;www;400.0;iii;0.0;kkk;4000000.0;jjj;;3590
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;3591
33;iii;www;360.0;iii;0.0;zzz;3600000.0;jjj;;3592
31;iii;www;;iii;600.0;eee;;xxx;;3593
116;iii;www;73.0;iii;444.0;eee;730000.0;ff;;3594
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;3595
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;3596
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;3597
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;3598
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;3599
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;3600
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;3601
19;iii;aaa;455.0;rrr;1236.0;sss;4550000.0;jjj;;3602
106;iii;www;290.0;iii;284.0;yyy;2900000.0;jjj;;3603
61;uuu;www;120.0;iii;0.0;yyy;1200000.0;xxx;;3604
115;iii;www;156.0;iii;0.0;ee;1560000.0;xxx;;3605
171;iii;www;312.0;iii;150.0;eee;3120000.0;jjj;t;3606
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;3607
12;iii;aaa;260.0;rrr;1065.0;yyy;2600000.0;xxx;;3608
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;3609
123;iii;www;0.0;iii;1400.0;hh;0.0;hh;;3610
1;rrr;;;;0.0;;;;;3611
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;3612
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;3613
147;iii;www;280.0;iii;0.0;sss;2800000.0;xxx;;3614
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;3615
120;iii;www;0.0;iii;0.0;mmm;0.0;jjj;;3616
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;3617
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;3618
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;3619
40;uuu;www;280.0;iii;0.0;yyy;2800000.0;xxx;f;3620
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;3621
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;3622
110;uuu;www;110.0;iii;0.0;ooo;1100000.0;xxx;f;3623
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;3624
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;3625
87;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;3626
148;iii;aaa;380.0;rrr;2732.0;mmm;3800000.0;xxx;;3627
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;3628
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;3629
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;3630
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;3631
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;3632
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;3633
143;iii;aaa;0.0;rrr;15.0;eee;0.0;xxx;t;3634
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;3635
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;3636
163;iii;www;70.0;iii;0.0;yyy;700000.0;xxx;f;3637
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;3638
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;3639
149;iii;www;280.0;iii;0.0;mmm;2800000.0;xxx;f;3640
11;iii;www;120.0;iii;2079.0;yyy;1200000.0;xxx;;3641
60;iii;www;408.0;iii;1000.0;sss;4080000.0;jjj;t;3642
80;iii;www;181.0;iii;1655.0;eee;1810000.0;jjj;t;3643
53;iii;aaa;80.0;rrr;300.0;yyy;800000.0;xxx;;3644
76;iii;www;0.0;iii;790.0;yyy;0.0;jjj;;3645
65;iii;www;399.0;iii;0.0;ee;3990000.0;jjj;t;3646
28;iii;aaa;370.0;rrr;0.0;ee;3700000.0;xxx;;3647
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;3648
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;3649
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;3650
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;3651
37;iii;www;102.0;iii;639.0;sss;1020000.0;jjj;;3652
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;3653
161;iii;www;100.0;iii;0.0;eee;1000000.0;jjj;t;3654
171;iii;www;352.0;iii;690.0;eee;3520000.0;xxx;t;3655
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;3656
1;rrr;;;;0.0;;;;;3657
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;3658
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;3659
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;3660
106;iii;www;0.0;iii;8851.0;hh;0.0;hh;;3661
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;3662
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;3663
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;3664
16;iii;www;395.0;iii;20.0;zzz;3950000.0;xxx;;3665
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;3666
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;3667
31;iii;www;204.0;iii;0.0;ooo;2040000.0;xxx;;3668
107;iii;www;80.0;iii;1349.0;ee;800000.0;xxx;;3669
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;3670
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;3671
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;3672
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;3673
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;3674
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;3675
131;iii;www;21.0;iii;10561.0;sss;210000.0;xxx;;3676
13;iii;www;216.0;iii;0.0;kkk;2160000.0;ff;;3677
164;iii;www;491.0;iii;0.0;eee;4910000.0;jjj;;3678
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;3679
147;iii;www;0.0;iii;456.0;eee;0.0;xxx;t;3680
130;iii;www;250.0;iii;730.0;fff;2500000.0;xxx;t;3681
124;iii;www;0.0;iii;1000.0;hh;0.0;hh;t;3682
101;iii;www;80.0;iii;278.0;yyy;800000.0;xxx;;3683
68;iii;www;0.0;iii;500.0;ee;0.0;ff;;3684
140;iii;www;515.0;iii;500.0;zzz;5150000.0;jjj;;3685
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;3686
97;iii;www;80.0;iii;50.0;ee;800000.0;jjj;t;3687
158;iii;www;360.0;iii;0.0;ooo;3600000.0;xxx;;3688
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;3689
12;iii;www;200.0;iii;327.0;fff;2000000.0;jjj;t;3690
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;3691
157;iii;www;440.0;iii;6.0;ee;4400000.0;jjj;;3692
113;iii;www;400.0;iii;458.0;ee;4000000.0;jjj;t;3693
154;iii;www;260.0;iii;15108.0;ooo;2600000.0;xxx;t;3694
74;iii;www;;iii;26726.0;sss;;xxx;t;3695
179;iii;www;120.0;iii;0.0;sss;1200000.0;xxx;t;3696
82;iii;www;0.0;iii;221.0;eee;0.0;xxx;;3697
13;iii;www;100.0;iii;3.0;yyy;1000000.0;xxx;;3698
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;3699
81;iii;www;96.0;iii;0.0;ee;960000.0;jjj;;2497
28;iii;aaa;0.0;rrr;0.0;eee;0.0;jjj;f;2010
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;819
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;653
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;1746
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;1261
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;2429
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;2061
30;iii;aaa;211.0;rrr;0.0;ee;2110000.0;xxx;;1838
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;2081
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;2369
177;iii;www;375.0;iii;51100.0;ggg;3750000.0;ff;t;621
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;3369
12;iii;www;0.0;iii;582.0;sss;0.0;xxx;;3612
24;iii;www;140.0;iii;2384.0;sss;1400000.0;jjj;t;2316
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;3494
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;3286
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;1852
90;iii;www;0.0;iii;0.0;ggg;0.0;ff;;1317
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;3583
155;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;f;3583
25;uuu;www;80.0;iii;0.0;kkk;800000.0;ff;;1946
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;1490
91;iii;www;50.0;iii;1465.0;eee;500000.0;jjj;;963
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;1398
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;3553
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;1910
44;iii;www;120.0;iii;0.0;kkk;1200000.0;jjj;;162
18;iii;www;100.0;iii;150.0;eee;1000000.0;xxx;;1659
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;111
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;118
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;2609
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;737
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;723
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;743
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;1255
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1952
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;255
97;iii;www;80.0;iii;50.0;ee;800000.0;jjj;t;3473
161;iii;www;260.0;iii;1004.0;ee;2600000.0;xxx;f;228
144;iii;www;240.0;iii;768.0;sss;2400000.0;xxx;t;3437
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;2124
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;3185
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;871
174;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;949
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;2890
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;1777
101;iii;www;22.0;iii;0.0;ggg;220000.0;bbb;;2161
29;iii;www;0.0;iii;501.0;ee;0.0;xxx;;287
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;2777
8;iii;aaa;224.0;rrr;0.0;mmm;2240000.0;xxx;f;151
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;634
58;iii;www;290.0;iii;6.0;yyy;2900000.0;xxx;;991
134;iii;www;0.0;iii;0.0;fff;0.0;ff;t;2593
112;iii;www;200.0;iii;0.0;ooo;2000000.0;xxx;;2979
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;2221
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;248
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;2212
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;2218
154;iii;www;80.0;iii;0.0;sss;800000.0;xxx;t;2891
18;iii;www;260.0;iii;200.0;eee;2600000.0;jjj;f;782
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;1571
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;2486
138;iii;www;0.0;iii;6700.0;kkk;0.0;ff;;3622
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;2219
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2876
55;iii;www;92.0;iii;0.0;sss;920000.0;jjj;;1845
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;736
82;iii;www;0.0;iii;221.0;eee;0.0;xxx;;3483
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;2295
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;2811
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;201
137;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;t;3415
154;iii;www;260.0;iii;15108.0;ooo;2600000.0;xxx;t;1340
75;iii;www;0.0;iii;5000.0;kkk;0.0;ff;t;2290
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;118
91;iii;www;0.0;iii;1249.0;kkk;0.0;ff;;1692
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;1637
155;iii;www;0.0;iii;500.0;sss;0.0;jjj;;1870
129;iii;www;0.0;iii;247.0;lll;0.0;hh;t;2425
144;iii;aaa;232.0;rrr;113.0;eee;2320000.0;xxx;f;265
140;iii;www;515.0;iii;500.0;zzz;5150000.0;jjj;;3685
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;338
67;iii;www;200.0;iii;300.0;sss;2000000.0;xxx;t;2927
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;1994
147;iii;www;340.0;iii;4071.0;zzz;3400000.0;xxx;;1484
157;iii;www;280.0;iii;55.0;mmm;2800000.0;xxx;;227
164;iii;www;320.0;iii;0.0;kkk;3200000.0;jjj;;2818
168;iii;www;0.0;iii;0.0;eee;0.0;xxx;;1738
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;1615
124;iii;www;0.0;iii;1000.0;hh;0.0;hh;t;900
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;2647
101;iii;www;100.0;iii;0.0;ee;1000000.0;xxx;;2256
171;iii;aaa;132.0;rrr;2.0;ttt;1320000.0;ppp;f;349
179;iii;www;120.0;iii;0.0;sss;1200000.0;xxx;t;3054
84;iii;www;381.0;iii;168.0;sss;3810000.0;jjj;t;804
163;iii;www;0.0;iii;1000.0;zzz;0.0;jjj;;3667
86;iii;www;120.0;iii;2206.0;yyy;1200000.0;xxx;;1621
175;iii;www;303.0;iii;3290.0;zzz;3030000.0;xxx;t;2759
98;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2682
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;2560
155;iii;www;300.0;iii;67.0;yyy;3000000.0;xxx;;241
164;iii;www;491.0;iii;0.0;eee;4910000.0;jjj;;2394
80;iii;www;88.0;iii;2000.0;ee;880000.0;jjj;t;492
68;iii;www;145.0;iii;0.0;sss;1450000.0;xxx;;995
109;iii;www;300.0;iii;551.0;zzz;3000000.0;jjj;;557
87;iii;www;200.0;iii;1000.0;kkk;2000000.0;xxx;;294
1;iii;www;0.0;iii;0.0;ee;0.0;xxx;f;1654
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;2172
160;iii;www;440.0;iii;11177.0;ee;4400000.0;xxx;f;1814
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;3263
74;iii;www;;iii;26726.0;sss;;xxx;t;3695
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;2201
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;923
83;iii;aaa;80.0;rrr;500.0;eee;800000.0;xxx;t;956
62;iii;www;129.0;iii;3257.0;sss;1290000.0;xxx;t;3411
147;uuu;www;300.0;iii;0.0;eee;3000000.0;xxx;f;511
127;iii;www;0.0;iii;134.0;ttt;0.0;ppp;;1807
122;iii;www;487.0;iii;500.0;yyy;4870000.0;xxx;;2569
119;iii;www;0.0;iii;5000.0;sss;0.0;jjj;;642
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;934
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;3452
158;iii;aaa;120.0;rrr;1000.0;yyy;1200000.0;xxx;;1247
152;iii;www;181.0;iii;0.0;mmm;1810000.0;jjj;;2086
2;iii;www;164.0;iii;31285.0;ttt;1640000.0;jjj;;921
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;3475
171;iii;www;349.0;iii;23.0;eee;3490000.0;ff;f;3104
110;iii;www;220.0;iii;19.0;eee;2200000.0;xxx;;2793
93;iii;www;520.0;iii;196.0;zzz;5200000.0;xxx;t;825
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;2226
27;iii;www;150.0;iii;1270.0;mmm;1500000.0;xxx;t;1426
34;iii;aaa;180.0;rrr;18027.0;eee;1800000.0;jjj;t;3284
118;iii;www;0.0;iii;0.0;kkk;0.0;ff;t;1944
157;iii;www;380.0;iii;500.0;mmm;3800000.0;xxx;;2937
164;iii;www;0.0;iii;678.0;sss;0.0;jjj;;1924
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;3472
163;iii;www;0.0;iii;0.0;ee;0.0;xxx;t;2469
118;iii;www;140.0;iii;1110.0;ggg;1400000.0;ff;f;100
54;iii;aaa;52.0;rrr;1442.0;yyy;520000.0;xxx;;720
152;iii;www;120.0;iii;300.0;kkk;1200000.0;xxx;;3030
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;957
127;iii;aaa;0.0;rrr;13212.0;ggg;0.0;bbb;;3075
60;iii;www;80.0;iii;0.0;mmm;800000.0;xxx;;2177
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;266
163;iii;www;0.0;iii;367.0;eee;0.0;ff;;2460
91;uuu;aaa;40.0;rrr;0.0;eee;400000.0;xxx;;112
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;3296
164;iii;www;280.0;iii;824.0;sss;2800000.0;jjj;;1530
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;1137
57;iii;www;0.0;iii;4000.0;ggg;0.0;xxx;f;3485
40;iii;www;232.0;iii;0.0;mmm;2320000.0;xxx;f;4
126;iii;www;168.0;iii;0.0;ee;1680000.0;xxx;t;1111
114;iii;www;120.0;iii;567.0;ee;1200000.0;xxx;;3207
55;iii;aaa;144.0;rrr;7.0;eee;1440000.0;ff;t;601
31;iii;www;;iii;600.0;eee;;xxx;;2095
68;iii;www;0.0;iii;500.0;ee;0.0;ff;;1330
98;iii;www;100.0;iii;0.0;sss;1000000.0;jjj;;1492
114;iii;www;24.0;iii;2028.0;mmm;240000.0;jjj;;2037
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;1385
108;iii;aaa;160.0;rrr;300.0;yyy;1600000.0;xxx;;3556
101;iii;www;0.0;iii;3000.0;zzz;0.0;jjj;;3171
98;iii;www;0.0;iii;0.0;eee;0.0;xxx;;2286
74;iii;www;;iii;26726.0;sss;;xxx;t;478
155;iii;www;0.0;iii;0.0;ee;0.0;jjj;;3082
69;iii;www;0.0;iii;0.0;sss;0.0;xxx;t;2448
1;uuu;aaa;500.0;rrr;1.0;ooo;5000000.0;ff;;654
46;iii;www;225.0;iii;0.0;ooo;2250000.0;xxx;;1352
136;iii;www;0.0;iii;5000.0;eee;0.0;xxx;t;2777
99;iii;www;0.0;iii;560.0;sss;0.0;xxx;;1571
155;iii;www;100.0;iii;6.0;sss;1000000.0;xxx;;743
145;iii;www;200.0;iii;40.0;sss;2000000.0;ppp;f;712
12;iii;www;0.0;iii;0.0;ee;0.0;jjj;t;3384
158;iii;www;160.0;iii;0.0;eee;1600000.0;ff;;2578
158;iii;www;290.0;iii;2279.0;zzz;2900000.0;xxx;t;472
57;iii;www;420.0;iii;7.0;zzz;4200000.0;xxx;;545
114;iii;www;260.0;iii;0.0;yyy;2600000.0;xxx;f;313
171;iii;www;333.0;iii;892.0;sss;3330000.0;jjj;;1988
71;iii;www;360.0;iii;1332.0;ooo;3600000.0;xxx;;3238
26;iii;www;200.0;iii;3000.0;eee;2000000.0;xxx;;1520
17;iii;aaa;160.0;rrr;5777.0;eee;1600000.0;xxx;;2635
98;iii;www;0.0;iii;0.0;zzz;0.0;xxx;f;3117
40;iii;www;0.0;iii;7059.0;ee;0.0;xxx;t;1533
8;iii;www;352.0;iii;112.0;ooo;3520000.0;xxx;t;352
127;iii;www;0.0;iii;2200.0;eee;0.0;xxx;;3100
5;iii;www;0.0;iii;5298.0;zzz;0.0;jjj;f;1916
171;iii;www;220.0;iii;251.0;sss;2200000.0;jjj;;307
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;3542
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;2907
43;iii;www;320.0;iii;0.0;ee;3200000.0;jjj;t;2539
103;iii;www;100.0;iii;0.0;zzz;1000000.0;jjj;t;3439
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;813
164;iii;www;312.0;iii;0.0;eee;3120000.0;xxx;t;2426
1;iii;www;0.0;iii;0.0;eee;0.0;ff;;1760
83;iii;www;40.0;iii;28.0;eee;400000.0;xxx;;3416
139;rrr;nnn;450.0;ii;100000.0;hh;4500000.0;qqq;f;1623
101;iii;www;121.0;iii;0.0;zzz;1210000.0;xxx;;1473
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;3341
114;iii;www;140.0;iii;258.0;ee;1400000.0;xxx;;2775
68;iii;www;80.0;iii;2954.0;yyy;800000.0;jjj;t;1415
154;iii;www;300.0;iii;44.0;ee;3000000.0;xxx;;1989
5;iii;aaa;431.0;rrr;0.0;fff;4310000.0;xxx;;3167
65;iii;www;120.0;iii;245.0;sss;1200000.0;xxx;;1337
47;iii;aaa;240.0;rrr;0.0;eee;2400000.0;jjj;f;1616
106;iii;aaa;0.0;rrr;4000.0;ooo;0.0;xxx;f;378
5;iii;www;200.0;iii;0.0;sss;2000000.0;xxx;;371
179;iii;www;88.0;iii;591.0;ee;880000.0;xxx;;1693
172;iii;aaa;80.0;rrr;400.0;sss;800000.0;xxx;;2949
88;iii;www;0.0;iii;0.0;ggg;0.0;xxx;;723
48;iii;www;311.0;iii;300.0;ee;3110000.0;jjj;;582
13;iii;www;100.0;iii;0.0;yyy;1000000.0;xxx;;448
147;iii;www;0.0;iii;456.0;eee;0.0;xxx;t;1326
27;iii;www;239.0;iii;200.0;yyy;2390000.0;xxx;f;880
17;iii;aaa;393.0;rrr;0.0;ggg;3930000.0;jjj;;503
91;iii;www;29.0;iii;837.0;sss;290000.0;jjj;;3500
150;uuu;www;420.0;iii;0.0;kkk;4200000.0;ff;;376
